AV_x,AV_y,AV_steer,AV_vel,AV_yaw,npc_x,npc_y,Rollout_num,is_attack
213.82,-131.98,-0.11,3.36,0.17,222.05,-133.47,1,0
214.52,-131.87,0.02,3.6,0.14,222.65,-133.47,1,0
215.22,-131.81,0.06,3.84,0.14,223.25,-133.47,1,0
216.03,-131.67,0.09,4.08,0.14,223.85,-133.47,1,0
216.84,-131.56,0.04,4.27,0.16,224.45,-133.47,1,0
217.72,-131.39,0.07,4.51,0.17,225.05,-133.48,1,0
218.63,-131.25,0.05,4.75,0.19,225.65,-133.48,1,0
219.58,-131.08,0.05,5.01,0.2,226.25,-133.48,1,0
220.6,-130.86,-0.05,5.25,0.21,226.85,-133.48,2,0
221.63,-130.67,-0.14,5.45,0.17,227.45,-133.48,2,0
222.73,-130.52,-0.22,5.55,0.09,228.05,-133.48,2,0
223.83,-130.47,-0.24,5.55,-0.01,228.65,-133.48,3,0
224.95,-130.54,-0.17,5.52,-0.1,229.25,-133.48,3,0
225.98,-130.66,-0.06,3.97,-0.16,229.85,-133.48,3,0
226.36,-130.71,0.39,1.83,-0.13,230.45,-133.48,2,0
226.79,-130.76,0.3,2.12,-0.08,231.11,-133.48,2,0
227.25,-130.79,0.1,2.38,-0.05,231.71,-133.48,2,0
227.74,-130.79,0.05,2.6,-0.03,232.31,-133.48,2,0
228.27,-130.82,-0.03,2.84,-0.03,232.91,-133.48,2,0
228.86,-130.82,-0.03,3.11,-0.03,233.51,-133.48,2,0
229.51,-130.85,0.03,3.38,-0.03,234.11,-133.48,2,0
230.22,-130.85,0.01,3.63,-0.03,234.71,-133.48,2,0
230.93,-130.88,-0.01,3.88,-0.03,235.31,-133.48,2,0
231.75,-130.92,-0.06,4.11,-0.04,235.91,-133.48,2,0
232.59,-130.93,0.01,4.35,-0.05,236.51,-133.48,2,0
233.47,-130.97,0.02,4.55,-0.05,237.11,-133.48,2,0
234.39,-130.98,0.05,4.82,-0.04,237.71,-133.48,2,0
235.36,-131.04,0.05,5.04,-0.02,238.31,-133.48,2,0
236.39,-131.02,0.03,5.26,-0.01,238.91,-133.48,2,0
237.44,-131.06,-0.02,5.49,-0.01,239.51,-133.48,2,0
238.57,-131.07,-0.04,5.55,-0.02,240.11,-133.48,2,0
239.7,-131.1,0.04,5.55,-0.02,240.71,-133.48,2,0
240.79,-131.07,0.02,5.55,-0.01,241.31,-133.48,2,0
242.01,-131.08,-0.02,5.55,-0.01,241.97,-133.48,2,0
243.11,-131.1,0.01,5.55,-0.01,242.57,-133.48,2,0
244.25,-131.1,-0.02,5.52,-0.01,243.17,-133.48,2,0
245.32,-131.1,0.01,5.55,-0.01,243.77,-133.48,2,0
246.45,-131.08,0.01,5.53,-0.01,244.37,-133.48,2,0
247.55,-131.11,0.01,5.52,-0.01,244.97,-133.48,2,0
248.65,-131.12,0.01,5.55,0.01,245.57,-133.48,2,0
249.75,-131.11,0.01,5.52,0.01,246.17,-133.48,2,0
250.88,-131.1,0.01,5.52,0.01,246.77,-133.48,2,0
251.98,-131.09,-0.02,5.55,0.01,247.37,-133.49,2,0
253.09,-131.11,-0.05,5.52,-0.01,247.97,-133.49,4,0
254.19,-131.13,-0.13,5.52,-0.04,248.57,-133.49,4,0
255.3,-131.21,-0.18,5.55,-0.12,249.17,-133.49,4,0
256.39,-131.37,-0.15,5.55,-0.19,249.77,-133.49,4,0
257.48,-131.6,-0.07,5.52,-0.24,250.37,-133.49,4,0
258.55,-131.88,0.03,5.54,-0.25,250.97,-133.49,4,0
259.64,-132.11,0.09,5.52,-0.22,251.57,-133.49,4,0
260.71,-132.33,0.06,5.52,-0.19,252.17,-133.49,4,0
261.8,-132.52,0.03,5.52,-0.17,252.77,-133.49,4,0
262.91,-132.72,-0.03,5.51,-0.17,253.37,-133.49,4,0
264,-132.87,0.03,5.53,-0.18,253.97,-133.49,4,0
265.09,-133.08,0.09,5.55,-0.16,254.57,-133.49,4,0
266.18,-133.24,0.12,5.55,-0.11,255.17,-133.49,4,0
102.12,-133.43,0.12,1.59,-0.01,127.25,-133.3,4,0
102.44,-133.42,-0.05,1.78,-0.01,127.4,-133.31,4,0
102.8,-133.44,0.31,1.92,0.02,127.7,-133.31,2,0
103.22,-133.41,0.32,2.1,0.07,128.12,-133.31,1,0
103.64,-133.37,0.25,2.26,0.12,128.66,-133.31,1,0
104.12,-133.31,0.23,2.41,0.16,129.26,-133.31,1,0
104.64,-133.21,0.2,2.63,0.21,129.92,-133.31,1,0
105.17,-133.11,0.17,2.82,0.25,130.52,-133.31,1,0
105.73,-132.94,0.1,2.95,0.28,131.12,-133.31,1,0
106.3,-132.78,0.1,3.1,0.31,131.72,-133.32,1,0
106.95,-132.57,0.07,3.25,0.32,132.38,-133.32,1,0
107.58,-132.34,0.02,3.43,0.33,132.98,-133.32,1,0
108.26,-132.13,0.06,3.58,0.34,133.58,-133.33,1,0
108.96,-131.88,0.06,3.75,0.35,134.18,-133.34,1,0
109.69,-131.62,0.06,3.91,0.36,134.78,-133.34,1,0
110.41,-131.32,-0.02,4.05,0.37,135.38,-133.35,1,0
111.19,-131.07,-0.06,4.21,0.35,135.98,-133.36,1,0
111.99,-130.76,-0.17,4.35,0.32,136.58,-133.37,1,0
112.83,-130.54,-0.21,4.47,0.26,137.18,-133.37,1,0
113.71,-130.34,-0.28,4.63,0.18,137.78,-133.38,2,0
114.67,-130.24,-0.34,4.76,0.07,138.38,-133.39,1,0
115.6,-130.23,-0.24,4.93,-0.05,138.98,-133.4,1,0
116.62,-130.29,-0.16,5.06,-0.12,139.58,-133.41,2,0
117.62,-130.42,-0.07,5.22,-0.15,140.18,-133.41,1,0
118.67,-130.6,0.01,5.4,-0.16,140.78,-133.42,1,0
119.76,-130.75,0.08,5.55,-0.13,141.38,-133.42,2,0
120.87,-130.86,0.14,5.55,-0.07,141.98,-133.43,2,0
121.98,-130.88,0.12,5.55,-0.01,142.58,-133.43,2,0
123.06,-130.87,0.04,5.55,0.04,143.18,-133.44,2,0
124.19,-130.83,-0.05,5.52,0.04,143.78,-133.44,2,0
125.28,-130.79,-0.09,5.52,0.02,144.38,-133.44,2,0
126.39,-130.82,-0.09,5.55,-0.03,144.98,-133.44,2,0
127.5,-130.84,-0.04,5.52,-0.06,145.58,-133.44,2,0
128.6,-130.9,0.02,5.54,-0.05,146.18,-133.44,2,0
129.7,-130.95,0.02,5.52,-0.04,146.78,-133.44,2,0
130.82,-130.99,0.04,5.52,-0.03,147.38,-133.44,2,0
131.92,-130.99,0.03,5.51,-0.01,147.98,-133.44,2,0
133.01,-131.02,0.01,5.54,-0.01,148.58,-133.44,2,0
134.14,-131,0.02,5.52,-0.01,149.18,-133.44,2,0
135.26,-131.04,0.01,5.55,-0.01,149.78,-133.44,2,0
136.36,-131.02,0.01,5.51,-0.01,150.38,-133.44,2,0
137.47,-131.02,-0.01,5.55,-0.01,150.98,-133.44,2,0
138.57,-131.02,0.01,5.55,-0.01,151.58,-133.44,2,0
139.67,-131.03,0.01,5.55,0.01,152.18,-133.44,2,0
140.78,-131.04,0.01,5.55,0.01,152.78,-133.44,2,0
141.89,-131.02,-0.03,5.55,-0.01,153.38,-133.44,2,0
142.98,-131.04,0.01,5.52,-0.01,153.98,-133.44,2,0
144.11,-131.05,0.01,5.55,0.01,154.58,-133.44,2,0
145.2,-131.03,-0.01,5.52,0.01,155.18,-133.44,2,0
146.32,-131.06,0.02,5.55,-0.01,155.78,-133.44,2,0
147.44,-131.03,-0.01,5.55,0.01,156.38,-133.44,2,0
148.53,-131.04,-0.01,5.55,0.01,156.98,-133.44,2,0
149.64,-131.03,-0.02,5.52,0.01,157.58,-133.44,2,0
150.75,-131.03,-0.01,5.52,-0.01,158.18,-133.44,2,0
151.87,-131.04,0.01,5.52,-0.01,158.78,-133.45,2,0
152.96,-131.04,-0.01,5.55,-0.01,159.38,-133.45,2,0
154.07,-131.04,0.02,5.55,-0.01,159.98,-133.45,2,0
155.19,-131.03,-0.03,5.55,0.01,160.58,-133.45,2,0
156.29,-131.06,0.01,5.55,-0.01,161.18,-133.45,2,0
157.41,-131.04,-0.01,5.55,0.01,161.78,-133.45,2,0
158.5,-131.07,0.03,5.54,0.01,162.38,-133.45,2,0
159.6,-131.05,-0.01,5.55,0.01,162.98,-133.45,2,0
160.72,-131.04,-0.03,5.51,-0.01,163.58,-133.45,2,0
161.81,-131.06,0.02,5.55,-0.01,164.18,-133.45,2,0
162.93,-131.06,0.02,5.55,-0.01,164.78,-133.45,2,0
164.06,-131.05,0.02,5.53,-0.01,165.38,-133.45,2,0
165.16,-131.06,0.02,5.55,0.01,165.98,-133.45,2,0
166.25,-131.04,-0.03,5.55,-0.01,166.58,-133.45,2,0
167.35,-131.05,0.02,5.55,-0.01,167.18,-133.45,2,0
168.46,-131.05,0.02,5.55,0.01,167.78,-133.45,2,0
169.58,-131.04,-0.03,5.52,0.01,168.38,-133.45,2,0
170.69,-131.04,-0.03,5.55,-0.01,168.98,-133.45,2,0
171.81,-131.07,0.05,5.55,-0.01,169.58,-133.45,2,1
172.92,-131.04,0.07,5.55,0.03,170.18,-133.45,2,1
174.03,-131.01,0.07,5.55,0.05,170.78,-133.45,2,1
175.11,-130.96,0.07,5.51,0.08,171.38,-133.45,2,1
176.23,-130.82,0.07,5.55,0.11,171.98,-133.45,2,1
176.88,-130.76,0.07,5.53,0.13,172.34,-133.45,2,1
178.64,-130.51,0.01,5.55,0.17,173.24,-133.45,4,0
179.73,-130.34,-0.08,5.55,0.15,173.84,-133.45,4,0
180.82,-130.2,-0.17,5.55,0.11,174.44,-133.45,4,0
181.92,-130.13,-0.25,5.52,0.02,175.04,-133.45,4,0
183.03,-130.16,-0.32,5.55,-0.11,175.64,-133.45,4,0
184.13,-130.35,-0.4,5.52,-0.27,176.24,-133.45,4,0
185.17,-130.75,-0.32,5.52,-0.43,176.84,-133.45,4,0
186.12,-131.25,-0.25,5.53,-0.56,177.44,-133.45,4,0
187.06,-131.9,-0.17,5.55,-0.65,178.04,-133.45,4,0
187.91,-132.58,-0.08,5.55,-0.71,178.64,-133.45,4,0
188.76,-133.31,0.01,5.55,-0.73,179.24,-133.45,4,0
189.6,-134.05,0.09,5.52,-0.71,179.84,-133.45,4,0
190.4,-134.69,0.23,2.22,-0.66,180.44,-133.46,4,0
190.52,-134.77,0.45,0,-0.63,181.04,-133.46,4,0
190.51,-134.79,0.45,0,-0.63,181.64,-133.46,4,0
190.48,-134.76,0.45,0,-0.63,182.24,-133.46,4,0
190.49,-134.79,0.45,0,-0.63,182.84,-133.46,4,0
190.49,-134.77,0.45,0,-0.63,183.44,-133.46,4,0
190.5,-134.78,0.45,0,-0.63,184.04,-133.46,4,0
190.51,-134.76,0.45,0,-0.63,184.64,-133.46,4,0
190.51,-134.78,0.45,0,-0.63,185.24,-133.46,4,0
190.49,-134.76,0.45,0,-0.63,185.84,-133.46,4,0
190.52,-134.77,0.45,0,-0.63,186.44,-133.46,4,0
190.48,-134.76,0.45,0,-0.63,187.04,-133.46,4,0
190.5,-134.76,0.45,0,-0.63,187.64,-133.46,4,0
190.48,-134.78,0.45,0,-0.63,188.3,-133.46,4,0
190.48,-134.78,0.45,0,-0.63,188.9,-133.46,4,0
190.49,-134.76,0.45,0,-0.63,189.5,-133.46,4,0
190.52,-134.77,0.45,0,-0.63,190.1,-133.46,4,0
190.51,-134.76,0.45,0,-0.63,190.7,-133.46,4,0
190.48,-134.76,0.45,0,-0.63,191.3,-133.46,4,0
190.48,-134.76,0.45,0,-0.63,191.9,-133.46,4,0
190.51,-134.77,0.45,0,-0.63,192.5,-133.46,4,0
190.48,-134.78,0.45,0,-0.63,193.1,-133.46,4,0
190.51,-134.77,0.45,0,-0.63,193.7,-133.46,4,0
190.5,-134.77,0.45,0,-0.63,194.3,-133.46,4,0
190.5,-134.78,0.45,0,-0.63,194.9,-133.46,4,0
190.5,-134.74,0.45,0,-0.63,195.5,-133.46,4,0
190.49,-134.79,0.45,0,-0.63,196.16,-133.46,4,0
190.48,-134.76,0.45,0,-0.63,196.76,-133.46,4,0
190.5,-134.79,0.45,0,-0.63,197.36,-133.46,4,0
190.49,-134.78,0.45,0,-0.63,197.96,-133.46,4,0
190.51,-134.77,0.45,0,-0.63,198.56,-133.46,4,0
190.5,-134.77,0.45,0,-0.63,199.16,-133.46,4,0
190.49,-134.77,0.45,0,-0.63,199.76,-133.46,4,0
190.5,-134.77,0.45,0,-0.63,200.36,-133.46,4,0
190.49,-134.77,0.45,0,-0.63,200.96,-133.46,4,0
190.48,-134.76,0.45,0,-0.63,201.56,-133.46,4,0
190.5,-134.79,0.45,0,-0.63,202.16,-133.46,4,0
190.49,-134.76,0.45,0,-0.63,202.76,-133.47,4,0
190.49,-134.78,0.45,0,-0.63,203.36,-133.47,4,0
190.48,-134.77,0.45,0,-0.63,203.96,-133.47,4,0
190.51,-134.77,0.45,0,-0.63,204.56,-133.47,4,0
190.49,-134.78,0.45,0,-0.63,205.16,-133.47,4,0
190.5,-134.76,0.45,0,-0.63,205.76,-133.47,4,0
190.5,-134.78,0.45,0,-0.63,206.36,-133.47,4,0
190.51,-134.77,0.45,0,-0.63,206.96,-133.47,4,0
190.5,-134.77,0.45,0,-0.63,207.56,-133.47,4,0
190.49,-134.78,0.45,0,-0.63,208.16,-133.47,4,0
190.51,-134.76,0.45,0,-0.63,208.76,-133.47,4,0
190.51,-134.77,0.45,0,-0.63,209.36,-133.47,4,0
190.48,-134.75,0.45,0,-0.63,209.96,-133.47,4,0
190.5,-134.77,0.45,0,-0.63,210.56,-133.47,4,0
190.49,-134.77,0.45,0,-0.63,211.16,-133.47,4,0
190.5,-134.77,0.45,0,-0.63,211.76,-133.47,4,0
190.51,-134.76,0.45,0,-0.63,212.36,-133.47,4,0
190.51,-134.76,0.45,0,-0.63,212.96,-133.47,4,0
190.5,-134.76,0.45,0,-0.63,213.56,-133.47,4,0
190.49,-134.77,0.45,0,-0.63,214.16,-133.47,4,0
190.5,-134.77,0.45,0,-0.63,214.76,-133.47,4,0
190.51,-134.77,0.45,0,-0.63,215.36,-133.47,4,0
190.51,-134.78,0.45,0,-0.63,215.96,-133.47,4,0
190.51,-134.79,0.45,0,-0.63,216.56,-133.47,4,0
190.5,-134.77,0.45,0,-0.63,217.16,-133.47,4,0
190.5,-134.78,0.45,0,-0.63,217.76,-133.47,4,0
190.5,-134.76,0.45,0,-0.63,218.36,-133.47,4,0
190.48,-134.77,0.45,0,-0.63,218.96,-133.47,4,0
190.52,-134.76,0.45,0,-0.63,219.56,-133.47,4,0
190.5,-134.77,0.45,0,-0.63,220.16,-133.47,4,0
190.5,-134.76,0.45,0,-0.63,220.76,-133.47,4,0
190.5,-134.76,0.45,0,-0.63,221.36,-133.47,4,0
190.5,-134.77,0.45,0,-0.63,221.96,-133.47,4,0
190.51,-134.77,0.45,0,-0.63,222.56,-133.47,4,0
190.48,-134.76,0.45,0,-0.63,223.16,-133.47,4,0
190.49,-134.79,0.45,0,-0.63,223.76,-133.47,4,0
190.5,-134.77,0.45,0,-0.63,224.36,-133.47,4,0
190.5,-134.76,0.45,0,-0.63,224.96,-133.48,4,0
190.51,-134.77,0.45,0,-0.63,225.56,-133.48,4,0
190.51,-134.77,0.45,0,-0.63,226.16,-133.48,4,0
190.5,-134.77,0.45,0,-0.63,226.76,-133.48,4,0
190.51,-134.75,0.45,0,-0.63,227.42,-133.48,4,0
190.51,-134.78,0.45,0,-0.63,228.02,-133.48,4,0
190.5,-134.77,0.45,0,-0.63,228.62,-133.48,4,0
190.49,-134.76,0.45,0,-0.63,229.22,-133.48,4,0
190.5,-134.77,0.45,0,-0.63,229.82,-133.48,4,0
190.52,-134.77,0.45,0,-0.63,230.42,-133.48,4,0
190.49,-134.76,0.45,0,-0.63,231.02,-133.48,4,0
190.49,-134.78,0.45,0,-0.63,231.62,-133.48,4,0
190.51,-134.78,0.45,0,-0.63,232.22,-133.48,4,0
190.49,-134.75,0.45,0,-0.63,232.82,-133.48,4,0
190.5,-134.78,0.45,0,-0.63,233.42,-133.48,4,0
190.52,-134.76,0.45,0,-0.63,234.02,-133.48,4,0
190.5,-134.79,0.45,0,-0.63,234.62,-133.48,4,0
190.51,-134.77,0.45,0,-0.63,235.22,-133.48,4,0
190.49,-134.76,0.45,0,-0.63,235.82,-133.48,4,0
190.48,-134.76,0.45,0,-0.63,236.42,-133.48,4,0
190.49,-134.76,0.45,0,-0.63,237.02,-133.48,4,0
190.51,-134.78,0.45,0,-0.63,237.62,-133.48,4,0
190.49,-134.8,0.45,0,-0.63,238.22,-133.48,4,0
190.5,-134.77,0.45,0,-0.63,238.82,-133.48,4,0
190.5,-134.78,0.45,0,-0.63,239.42,-133.48,4,0
190.49,-134.78,0.45,0,-0.63,240.02,-133.48,4,0
190.51,-134.75,0.45,0,-0.63,240.62,-133.48,4,0
190.49,-134.78,0.45,0,-0.63,241.22,-133.48,4,0
190.49,-134.77,0.45,0,-0.63,241.88,-133.48,4,0
190.52,-134.76,0.45,0,-0.63,242.48,-133.48,4,0
190.49,-134.77,0.45,0,-0.63,243.08,-133.48,4,0
190.5,-134.76,0.45,0,-0.63,243.68,-133.48,4,0
190.5,-134.78,0.45,0,-0.63,244.28,-133.48,4,0
190.49,-134.79,0.45,0,-0.63,244.88,-133.48,4,0
190.48,-134.77,0.45,0,-0.63,245.48,-133.48,4,0
190.5,-134.76,0.45,0,-0.63,246.08,-133.48,4,0
190.5,-134.78,0.45,0,-0.63,246.68,-133.48,4,0
190.5,-134.77,0.45,0,-0.63,247.28,-133.49,4,0
190.49,-134.77,0.45,0,-0.63,247.88,-133.49,4,0
190.49,-134.78,0.45,0,-0.63,248.48,-133.49,4,0
190.49,-134.78,0.45,0,-0.63,249.08,-133.49,4,0
190.5,-134.77,0.45,0,-0.63,249.68,-133.49,4,0
190.51,-134.75,0.45,0,-0.63,250.28,-133.49,4,0
190.51,-134.78,0.45,0,-0.63,250.88,-133.49,4,0
190.5,-134.77,0.45,0,-0.63,251.48,-133.49,4,0
190.49,-134.77,0.45,0,-0.63,252.08,-133.49,4,0
190.49,-134.76,0.45,0,-0.63,252.68,-133.49,4,0
190.5,-134.77,0.45,0,-0.63,253.28,-133.49,4,0
190.5,-134.77,0.45,0,-0.63,253.88,-133.49,4,0
190.5,-134.76,0.45,0,-0.63,254.48,-133.49,4,0
190.5,-134.78,0.45,0,-0.63,255.08,-133.49,4,0
102.11,-133.44,0.03,1.58,-0.01,127.25,-133.3,4,0
102.48,-133.41,-0.09,1.74,-0.01,127.4,-133.31,4,0
102.83,-133.42,0.29,1.91,0.02,127.7,-133.31,2,0
103.22,-133.39,0.23,1.98,0.07,128.11,-133.31,1,0
103.65,-133.37,0.35,2.19,0.12,128.66,-133.31,1,0
104.07,-133.31,0.17,2.36,0.17,129.26,-133.31,1,0
104.56,-133.21,0.18,2.51,0.21,129.86,-133.31,1,0
105.11,-133.1,0.22,2.69,0.25,130.52,-133.31,1,0
105.67,-132.95,0.09,2.86,0.28,131.12,-133.31,1,0
106.19,-132.78,0.13,3,0.31,131.72,-133.32,1,0
106.8,-132.59,0.11,3.19,0.33,132.32,-133.32,1,0
107.41,-132.37,0.04,3.36,0.35,132.92,-133.32,1,0
108.05,-132.14,0.06,3.54,0.35,133.52,-133.33,1,0
108.73,-131.87,0.04,3.71,0.36,134.12,-133.34,1,0
109.44,-131.61,0.02,3.91,0.37,134.72,-133.34,1,0
110.19,-131.35,0.02,4.04,0.38,135.32,-133.35,1,0
110.94,-131.02,-0.12,4.17,0.36,135.92,-133.36,1,0
111.77,-130.75,-0.22,4.31,0.31,136.52,-133.36,1,0
112.59,-130.5,-0.22,4.47,0.24,137.12,-133.37,1,0
113.49,-130.36,-0.29,4.65,0.16,137.72,-133.38,2,0
114.43,-130.24,-0.27,4.82,0.06,138.32,-133.39,1,0
115.41,-130.24,-0.23,4.98,-0.04,138.92,-133.4,2,0
116.4,-130.3,-0.15,5.1,-0.1,139.52,-133.4,2,0
117.45,-130.41,-0.06,5.25,-0.13,140.12,-133.41,2,0
118.5,-130.55,0.04,5.43,-0.12,140.72,-133.42,2,0
119.57,-130.65,0.13,5.55,-0.08,141.31,-133.42,2,0
120.69,-130.7,0.08,5.55,-0.02,141.92,-133.43,2,0
121.8,-130.7,0.02,5.55,0.03,142.52,-133.43,2,0
122.9,-130.68,-0.07,5.53,0.03,143.11,-133.44,2,0
124.02,-130.65,-0.11,5.55,-0.01,143.71,-133.44,2,0
125.14,-130.67,-0.09,5.51,-0.05,144.31,-133.44,2,0
126.24,-130.78,-0.04,5.53,-0.08,144.92,-133.44,2,0
127.33,-130.85,0.03,5.55,-0.08,145.52,-133.44,2,0
128.42,-130.91,0.07,5.55,-0.06,146.11,-133.44,2,0
129.55,-130.97,0.05,5.55,-0.03,146.71,-133.44,2,0
130.65,-130.99,0.01,5.55,-0.02,147.32,-133.44,2,0
131.77,-130.99,0.01,5.55,-0.02,147.92,-133.44,2,0
132.88,-131.01,-0.01,5.55,-0.02,148.51,-133.44,2,0
133.96,-131.02,-0.01,5.55,-0.02,149.12,-133.44,2,0
135.09,-131.02,0.01,5.52,-0.01,149.72,-133.44,2,0
136.19,-131.05,0.01,5.55,-0.01,150.31,-133.44,2,0
137.29,-131.03,-0.01,5.52,-0.01,150.92,-133.44,2,0
138.39,-131.04,0.02,5.55,0.01,151.51,-133.44,2,0
139.52,-131.05,-0.02,5.55,0.01,152.11,-133.44,2,0
140.63,-131.05,0.01,5.52,0.01,152.72,-133.44,2,0
141.73,-131.03,0.01,5.55,-0.01,153.31,-133.44,2,0
142.85,-131.03,0.01,5.53,0.01,153.91,-133.44,2,0
143.92,-131.03,-0.01,5.55,-0.01,154.52,-133.44,2,0
145.05,-131.02,-0.01,5.55,-0.01,155.12,-133.44,2,0
146.27,-131.02,0.02,5.55,-0.01,155.77,-133.44,2,0
147.39,-131.05,-0.01,5.52,0.01,156.38,-133.44,2,0
148.48,-131.06,-0.02,5.55,0.01,156.97,-133.44,2,0
149.59,-131.03,0.02,5.55,-0.01,157.57,-133.44,2,0
150.7,-131.03,-0.01,5.52,0.01,158.17,-133.44,2,0
151.81,-131.03,-0.02,5.55,0.01,158.78,-133.45,2,0
152.91,-131.04,0.01,5.55,-0.01,159.38,-133.45,2,0
154.13,-131.05,0.01,5.55,-0.01,160.03,-133.45,2,0
155.24,-131.03,-0.02,5.55,-0.01,160.63,-133.45,2,0
156.36,-131.07,0.01,5.55,-0.01,161.23,-133.45,2,0
157.45,-131.07,0.03,5.53,-0.01,161.83,-133.45,2,0
158.56,-131.05,-0.01,5.52,0.01,162.44,-133.45,2,0
159.68,-131.04,-0.04,5.55,-0.01,163.04,-133.45,2,0
160.78,-131.05,0.01,5.52,-0.02,163.63,-133.45,2,0
161.88,-131.06,0.01,5.55,-0.01,164.23,-133.45,2,0
163,-131.05,0.03,5.55,-0.01,164.83,-133.45,2,0
164.09,-131.07,0.01,5.54,0.02,165.43,-133.45,2,0
165.21,-131.05,-0.05,5.55,0.01,166.04,-133.45,2,0
166.44,-131.07,-0.01,5.55,-0.01,166.7,-133.45,2,0
167.54,-131.06,-0.01,5.52,-0.01,167.29,-133.45,2,0
168.65,-131.08,0.02,5.55,-0.01,167.9,-133.45,2,0
169.78,-131.07,0.02,5.55,0.01,168.49,-133.45,2,0
170.86,-131.06,-0.03,5.53,0.01,169.09,-133.45,2,0
171.97,-131.06,0.03,5.55,0.01,169.69,-133.45,2,1
173.1,-131.04,0.04,5.55,0.02,170.29,-133.45,2,1
174.19,-131.03,0.04,5.55,0.04,170.89,-133.45,2,1
175.28,-130.99,0.04,5.55,0.05,171.5,-133.45,2,1
176.38,-130.94,0.05,5.53,0.07,172.09,-133.45,2,1
177.05,-130.89,0.05,5.55,0.08,172.46,-133.45,2,0
178.71,-130.74,-0.05,5.55,0.09,173.36,-133.45,4,0
179.82,-130.66,-0.14,5.51,0.05,173.95,-133.45,4,0
180.93,-130.65,-0.22,5.51,-0.03,174.55,-133.45,4,0
182.03,-130.72,-0.3,5.55,-0.14,175.16,-133.45,4,0
183.09,-130.93,-0.27,5.55,-0.27,175.75,-133.45,4,0
184.18,-131.28,-0.19,5.52,-0.37,176.35,-133.45,4,0
185.16,-131.71,-0.11,5.55,-0.44,176.95,-133.45,4,0
186.17,-132.2,-0.03,5.55,-0.47,177.55,-133.45,4,0
187.16,-132.69,0.07,5.55,-0.46,178.15,-133.45,4,0
188.28,-133.2,0.16,5.52,-0.42,178.81,-133.45,4,0
189.29,-133.61,0.24,5.55,-0.34,179.41,-133.45,4,0
190.36,-133.91,0.31,5.55,-0.22,180.01,-133.46,4,0
191.45,-134.06,0.36,5.55,-0.07,180.61,-133.46,4,0
192.56,-134.06,0.3,5.55,0.09,181.21,-133.46,4,0
193.67,-133.88,0.22,5.55,0.21,181.81,-133.46,4,0
194.73,-133.61,0.14,5.52,0.29,182.41,-133.46,4,0
195.8,-133.27,0.06,5.52,0.33,183.01,-133.46,4,0
196.85,-132.94,-0.04,5.52,0.34,183.61,-133.46,4,0
197.87,-132.56,-0.12,5.55,0.31,184.21,-133.46,4,0
198.94,-132.24,-0.2,5.55,0.25,184.81,-133.46,4,0
200.01,-132.04,-0.28,5.52,0.15,185.41,-133.46,4,0
201.16,-131.95,-0.35,5.55,0.01,186.01,-133.46,4,0
202.25,-132.03,-0.31,5.52,-0.15,186.61,-133.46,4,0
203.33,-132.25,-0.23,5.52,-0.27,187.21,-133.46,4,0
204.4,-132.62,-0.15,5.55,-0.36,187.81,-133.46,4,0
205.4,-133.02,-0.07,5.53,-0.41,188.41,-133.46,4,0
206.44,-133.44,0.02,5.55,-0.42,189.01,-133.46,4,0
207.45,-133.89,0.11,5.52,-0.4,189.61,-133.46,4,0
208.48,-134.32,0.19,5.55,-0.34,190.21,-133.46,4,0
209.5,-134.61,0.28,3.9,-0.24,190.81,-133.46,4,0
209.74,-134.64,0.45,0,-0.19,191.47,-133.46,4,0
209.74,-134.65,0.45,0,-0.19,192.07,-133.46,4,0
209.75,-134.65,0.45,0,-0.19,192.68,-133.46,4,0
209.72,-134.65,0.45,0,-0.19,193.27,-133.46,4,0
209.75,-134.65,0.45,0,-0.19,193.87,-133.46,4,0
209.74,-134.65,0.45,0,-0.19,194.47,-133.46,4,0
209.73,-134.64,0.45,0,-0.19,195.07,-133.46,4,0
209.77,-134.65,0.45,0,-0.19,195.67,-133.46,4,0
209.73,-134.64,0.45,0,-0.19,196.27,-133.46,4,0
209.76,-134.66,0.45,0,-0.19,196.87,-133.46,4,0
209.73,-134.68,0.45,0,-0.19,197.47,-133.46,4,0
209.73,-134.67,0.45,0,-0.19,198.08,-133.46,4,0
209.74,-134.65,0.45,0,-0.19,198.67,-133.46,4,0
209.72,-134.65,0.45,0,-0.19,199.27,-133.46,4,0
209.74,-134.64,0.45,0,-0.19,199.87,-133.46,4,0
209.73,-134.65,0.45,0,-0.19,200.47,-133.46,4,0
209.74,-134.65,0.45,0,-0.19,201.07,-133.46,4,0
209.73,-134.65,0.45,0,-0.19,201.67,-133.46,4,0
209.75,-134.65,0.45,0,-0.19,202.27,-133.46,4,0
209.75,-134.68,0.45,0,-0.19,202.87,-133.47,4,0
209.73,-134.66,0.45,0,-0.19,203.47,-133.47,4,0
209.76,-134.62,0.45,0,-0.19,204.07,-133.47,4,0
209.73,-134.66,0.45,0,-0.19,204.73,-133.47,4,0
209.73,-134.66,0.45,0,-0.19,205.33,-133.47,4,0
209.74,-134.65,0.45,0,-0.19,205.93,-133.47,4,0
209.73,-134.66,0.45,0,-0.19,206.53,-133.47,4,0
209.76,-134.66,0.45,0,-0.19,207.14,-133.47,4,0
209.75,-134.65,0.45,0,-0.19,207.73,-133.47,4,0
